ID,Name,Description,WriteUp,Category,Cost,IndoorOutdoor,Address,PhotoURL,Latitude,Longitude,Neighborhood,City,ZipCode,Phone,Website,Instagram,Email,Duration,Hours,ParkingInfo,PublicTransit,Tags,KidFriendly,PetFriendly,Accessibility,WeatherPreferences,RainOk,IdealTempMin,IdealTempMax,WindSensitive,RequiresGoodVisibility,WeatherBoost,TidePreference,TideCritical,Tips,BestTimeToVisit,BestFeature,WhatToBring,StaffPick,Featured,Priority,Sponsored,Rating,ReviewCount,MetaDescription,Keywords,Slug,Status,Source,Difficulty,AgeRestriction,GroupSize,ReservationRequired,SeasonalAvailability
garth-taylor-jiu-jitsu-and-martial-arts,Garth Taylor Jiu-Jitsu and Martial Arts,"Garth Taylor Jiu-Jitsu and Martial Arts is a wellness facility in Santa Cruz, Santa Cruz.",,Martial Arts,100,Indoor,"403 Swift St #D, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c9tdkv86qdXf7qc0C-k2JnAiIY-dSoQi3Y-d21cO94pGvZD2PlMgeYo-Jfpg01sx3PzQH5j_QJP0IuajegJtapXRNzaBQsanfy59-KHE15s1PHoLqLs1t3vsP5ChFy2W1yLxoR9ewq2qDxxvkgYJua5WaNu1yJ4yCYev_housKjsbspXP0y1NB39X--5JOPeBxQ2uBfGpzsv1GDFhOeHGHcvvst3BtDpzV850uqD8C5SQyfJRTD4-kms6kDW90ZQLg3G3Ymh1CKCCeJ0M4y9yz8ZaHw7SSt4J6lAiN9mwcBw&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9563078,-122.0492082,Santa Cruz,Santa Cruz,,(831) 621-2339,http://www.garthtaylorjj.com/,,,45-60 minutes,"Monday: 6:00 – 8:00 AM, 11:30 AM – 2:30 PM, 3:15 – 8:00 PM; Tuesday: 11:30 AM – 2:00 PM, 3:30 – 8:00 PM; Wednesday: 6:00 – 8:00 AM, 11:30 AM – 2:00 PM, 3:15 – 8:00 PM; Thursday: 11:30 AM – 2:00 PM, 3:45 – 8:00 PM; Friday: 6:00 – 8:00 AM, 11:30 AM – 2:00 PM, 3:15 – 8:00 PM; Saturday: 10:30 AM – 2:00 PM; Sunday: 11:30 AM – 2:00 PM",,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.9,44,"Garth Taylor Jiu-Jitsu and Martial Arts - Martial Arts in Santa Cruz, Santa Cruz. Professional wellness services.","martial arts, wellness, santa cruz, santa cruz, fitness, health",garth-taylor-jiu-jitsu-and-martial-arts,Published,Google Places,,,1-on-1 sessions,false,year-round
santa-cruz-martial-arts-academy,Santa Cruz Martial Arts Academy,"Santa Cruz Martial Arts Academy is a wellness facility in Santa Cruz, Santa Cruz.",,Martial Arts,100,Indoor,"6116 CA-9, Felton, CA 95018, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c35bv_1c9nfZ2RhQnYPXJdNy_FwMKEoxFuhX_9K6RTmqTNZTjwNh-PIr_zfbIHzuyz2W6bE8yf8SDJmuW36kX0mJjjh7CLlOABkXAzJVJvXPeVU5wIx9CCrqeTIm0N_OHLF_XZ3D0h9-4UW9FivF5me-ZDeWnRN1huxbSj1h57vx1lh47VqlGzzLRQH7sdQfCcGMwWC-iN7KgBsWWpySKnjzOzrE84aS-0XTPYRBQ9IMvk-2TiL6CMsk-MELPRMkgJcJrRxj8aLPRuumwWeQdfUgogum3EJzIThduVfVAM5A&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,37.0499028,-122.0728824,Santa Cruz,Santa Cruz,,(831) 704-7163,http://santacruzmartialartsacademy.com/,,,45-60 minutes,Monday: 3:30 – 8:00 PM; Tuesday: 3:30 – 8:00 PM; Wednesday: 3:30 – 8:00 PM; Thursday: 3:30 – 8:00 PM; Friday: 3:30 – 8:00 PM; Saturday: 10:00 AM – 12:30 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,3,"Santa Cruz Martial Arts Academy - Martial Arts in Santa Cruz, Santa Cruz. Professional wellness services.","martial arts, wellness, santa cruz, santa cruz, fitness, health",santa-cruz-martial-arts-academy,Published,Google Places,,,1-on-1 sessions,false,year-round
lairds-academy-of-martial-arts,Laird's Academy of Martial Arts,"Laird's Academy of Martial Arts is a wellness facility in Santa Cruz, Santa Cruz.",,Martial Arts,100,Indoor,"175 Walnut Ave, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dtFnzxo4uPqmDITbCrPc1IEQI7VsIs6Ou2qNOnBboCHH_VppwQ_bJpdJN7juW7c8WIFnIgfUjhEsKFtK4Orp2Hyjr_a3rLuW-sol2kQbndfaTVvE6fpjuDNuhmIRAExhIrc1b8lJR_-c7msPgvbqFdaJzni4BQb47HdK76yUsNEtsU07ilM6P1xKyJaLiIAuYVyPBX0Njm3yR1jGUdIBi-wDRZWGuHIpMhMwvlhaguQNStwRktgjvuCb1JJRdP97D-ibsW-dEMARWITRF95Qh8_MmYSZd4cMHR5gqy55xLgrhpaCIxmjcOJOTT-8H76SN_cX8jqwS2geLJiltgAOxgLCO_knuvz5gV9T2HwU7KxTdWWZYsa0EfeXlDdYVcskAsp6VJ0mWAH1N4dOoBxqq_UnRHnEJlTAgu9loyX9LDrg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9729415,-122.027797,Santa Cruz,Santa Cruz,,(831) 459-8901,https://www.lairdsacademy.com/,,,45-60 minutes,Monday: 3:15 AM – 7:00 PM; Tuesday: 3:15 AM – 7:00 PM; Wednesday: 3:15 – 7:00 PM; Thursday: 3:15 AM – 7:00 PM; Friday: 3:15 – 7:00 PM; Saturday: 10:30 – 11:30 AM; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,7,"Laird's Academy of Martial Arts - Martial Arts in Santa Cruz, Santa Cruz. Professional wellness services.","martial arts, wellness, santa cruz, santa cruz, fitness, health",lairds-academy-of-martial-arts,Published,Google Places,,,1-on-1 sessions,false,year-round
academy-of-martial-arts,Academy of Martial Arts,"Academy of Martial Arts is a wellness facility in Soquel, Santa Cruz.",,Martial Arts,100,Indoor,"1570 Soquel Dr, Santa Cruz, CA 95065, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dzS_8Pz6z8vDD22IXE58sf7UXiUCT14gBYsR78O7sDJwKLJsRocgDkqSAZz9gkhKQp0BpCgh0ovXcVqT-p0-kTfUlhjcqw4BF-a__auNoyVR4rDqH_22UtqYuUWoHMX8LKDCanAHuddA7DjBTaSAPy8dRFBO_jN2BePmnlN4yZuUQKnBNaA7INFUo9aWx4Yynb7YpAbuZCdappWzCcKck0KUuxmkAi0pFBOPXmUcgzZagGf8OPCnWxGf1e68LP4VTd3AZHJpIjxNphyqfyn4ebLriOKY_2zSBYeGlpKa0e0g&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9883642,-121.9832326,Soquel,Santa Cruz,,(831) 475-1429,http://www.reelingsilk.com/academy,,,45-60 minutes,"Monday: 5:30 – 9:30 PM; Tuesday: 2:30 – 8:30 PM; Wednesday: 6:30 – 8:30 PM; Thursday: 11:30 AM – 12:30 PM, 6:00 – 9:00 PM; Friday: 5:30 – 6:30 PM; Saturday: 10:00 AM – 2:30 PM; Sunday: Closed",,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,4,"Academy of Martial Arts - Martial Arts in Soquel, Santa Cruz. Professional wellness services.","martial arts, wellness, soquel, santa cruz, fitness, health",academy-of-martial-arts,Published,Google Places,,,1-on-1 sessions,false,year-round
minorsan-self-defense-fitness,MINORSAN Self-Defense & Fitness,MINORSAN Self-Defense & Fitness is a budget-friendly fitness center in Santa Cruz. Complete gym facilities and equipment.,,Gym,50,Indoor,"1060 River St Suite 111, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e1spbsUJOZgYl69H-3S_22k8xKWHEdNdpLz-o93q1H81l2NccIcyQW7ebG0S2Td0pDm1JSJUQnoamtGKZHdPu79tPGTPi4u_8FTiNR8lUROEfrvmbtpAZXGEH1XvFHmz2UfnnlhPzEN0ubEqQqUNl-2HAs3W-qcJA0q0opy9zPgVDEY9tgU69kNtn4qPPwTa2Yc8RRMVd7wJ907lW_KxoHwxmEHTtv-gtBU5Sh1gujcSZcgxcO__wWFdQY-lpluMJLEPGCOXXESVfg4lsGqxmBWLvb7Vv6EVo9rcJaLWacRA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9878255,-122.0298416,Santa Cruz,Santa Cruz,,(831) 600-5858,https://www.minorsan.com/,,,Varies,Monday: 9:00 AM – 8:00 PM; Tuesday: 9:00 AM – 8:00 PM; Wednesday: 9:00 AM – 8:00 PM; Thursday: 9:00 AM – 8:00 PM; Friday: 9:00 – 11:00 AM; Saturday: 9:00 – 11:00 AM; Sunday: 9:00 – 11:00 AM,,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,5,34,"MINORSAN Self-Defense & Fitness - Gym in Santa Cruz, Santa Cruz. Fitness studio featuring classes in Pilates, plus martial arts & self-defense.","gym, wellness, santa cruz, santa cruz, fitness, health",minorsan-self-defense-fitness,Published,Google Places,,16+,1-on-1 sessions,false,year-round
korean-martial-arts-academy,Korean Martial Arts Academy,"Korean Martial Arts Academy is a wellness facility in Santa Cruz, Santa Cruz.",,Martial Arts,100,Indoor,"3702 Portola Dr, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2e2YDDj88NlFz1WwcS58xzfyzxPG3HmUbZj7ReZcwb5wQXOjtd2ZTg0bf56At8aJnxOgM8yaID6dI9Z5Bp_B0sTHVkROcAmTTPR9HRwcwJbaNxulflqPEKKvYWGWDD_laMo5HgFpRS56XugK7xoHxMRMCyhuJ5WtskAJzJbUtM8x7ioXXJuBtT3eU4IzJDmVx9hX4ZwXZPJiQsBwVUEBhodtwH2TDLBn69wr1Gq9ECwWFeghcNvgJyoAUfMcIr300LyaEvuYGCqZorkgfhpfxkB5kIfP8swP_NsOxymJttZ8PrZtKQeYiCrnH3mpt5sCEOHtBbLnCmuZtcxT_0hZT8de7zVFNyKsJitseeR2lUujRVcZXx-fkQ5uxFWWqn6c9Pom1cECNKLf4JGg9iphcMyqK5nR54WaVNhGa47O7pTFi1l&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9636985,-121.9683985,Santa Cruz,Santa Cruz,,(831) 476-5555,https://kmaasc.com/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.6,14,"Korean Martial Arts Academy - Martial Arts in Santa Cruz, Santa Cruz. Professional wellness services.","martial arts, wellness, santa cruz, santa cruz, fitness, health",korean-martial-arts-academy,Published,Google Places,,,1-on-1 sessions,false,year-round
gracie-jiu-jitsu-santa-cruz,Gracie Jiu Jitsu Santa Cruz,"Gracie Jiu Jitsu Santa Cruz is a wellness facility in Capitola, Santa Cruz.",,Martial Arts,100,Indoor,"1345 Capitola Rd, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2fC69rjeaOy6f0hbhojcriV71r2MmX2urJUaMYIsPjx81EiESpxjFnQfPqNir_i4PKZ_2ef8zCkXvtJLvtWo1T1h-GRpfxD2yqu0kQFJ28-tF_F4kxMxArqLhkj75oW_xSEGJQtXV_nCQKDWGuANm8GJxMv4a7EKJ7Pg2gR-YXYwFF_ZtUCZYVgMAlDYFKZU1Am9J3tTR2yRwBJSnan23ynvUieBV6PM3fFDIG3Ql0lAh_5hEsQ7GKNVTe2kgYk6rM99RISptFyAsdhZEar5cXOWkuexrkmNnY7Z9Qkf-XSag&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9769686,-121.9856633,Capitola,Santa Cruz,,(831) 633-7141,http://graciesantacruz.com/,,,45-60 minutes,Monday: 4:30 – 8:30 PM; Tuesday: 3:30 – 6:30 PM; Wednesday: 4:30 – 8:30 PM; Thursday: 3:30 – 6:30 PM; Friday: 9:30 – 11:30 AM; Saturday: 9:30 AM – 12:00 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,4.9,35,"Gracie Jiu Jitsu Santa Cruz - Martial Arts in Capitola, Santa Cruz. Professional wellness services.","martial arts, wellness, capitola, santa cruz, fitness, health",gracie-jiu-jitsu-santa-cruz,Published,Google Places,,,1-on-1 sessions,false,year-round
allied-mma,Allied MMA,Allied MMA is a budget-friendly fitness center in Capitola. Complete gym facilities and equipment.,,Gym,50,Indoor,"1655 38th Ave, Capitola, CA 95010, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eZVupaaH7Zy_JZxvaDq88GYCA2-I2oYPcNxVtH_jl0ouriuQ5JEF4mMVRZFNUxeBZdIWE5g9wDln-TqF8w1DBYGkP-cRuhg8Nogcv9Nj090QskAnqzodTljAcW58XoYOlDbDpOxJHa5k-jRYMtXcE6xs5MVtqw3_c-XhoXOVvwck5xdW08kZdc4XiDT5R0EMkYgrn--Zn-QPgc9NJL19fkPRIFxYoGmDrcwv1vB4W2TZT7TyfhDMuJhrML2wDnTZaTuDTXESkHKBaGau-IBoOZXq8Or-n8SqXcG2m7iIqvcQ&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9732002,-121.9677928,Capitola,Santa Cruz,,(831) 295-6240,http://alliedmma.com/?utm_source=GMBlisting&utm_medium=Organic,,,Varies,"Monday: 6:00 – 7:30 AM, 4:30 – 8:00 PM; Tuesday: 3:30 – 7:30 PM; Wednesday: 6:00 – 7:30 AM, 3:30 – 8:00 PM; Thursday: 3:30 – 7:30 PM; Friday: 6:00 – 7:30 AM, 4:30 – 8:00 PM; Saturday: 10:30 AM – 12:00 PM; Sunday: 9:30 AM – 12:30 PM",,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,5,62,"Allied MMA - Gym in Capitola, Santa Cruz. Professional wellness services.","gym, wellness, capitola, santa cruz, fitness, health",allied-mma,Published,Google Places,,16+,1-on-1 sessions,false,year-round
aikido-of-santa-cruz,Aikido of Santa Cruz,"Aikido of Santa Cruz is a wellness facility in Westside, Santa Cruz.",,Wellness Center,30,Indoor,"306 Mission St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dBIeN4P13mh6iZYpo0ccYV5SM4sxxWDKyYOhgkJAPJPP3bom7iaUx5sJYvucWVa2MJLqpYmd_g3cFJH-2alVD_Z8iscvaMCEW88ku62InfVZQKATajE4jwWl4XhtE254vNuhzXOBEsR5K1tIe0FsnHrEpKdv50Heh5JQOA6mUs_58FiZKeYkIc3Jfx5E73rNJFZLUbK6YfQp311ZQTUh4MomnfBGlubsPaJaCn8muOZBjo3asuaQqT1rCse5jjRl7WHDHDr90SS3_xoDRLMuEv4wPlriax-Hg1axBjAiOYozAolwrYxnXKj6AIwaorL51YPr-fwBGLMhqGC1Aiy6q4berxLYZ7OIqA6BzJgghD2hdyh6WXmTB7xrkuGn3KgRHHy7Mc4wXrEEitA8i4l2DxuE1riHM2R7e7rwRgq23uRP_P&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.977239,-122.031469,Westside,Santa Cruz,,(831) 423-8326,http://www.aikidosantacruz.org/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,12,"Aikido of Santa Cruz - Wellness Center in Westside, Santa Cruz. Professional wellness services.","wellness center, wellness, westside, santa cruz, fitness, health",aikido-of-santa-cruz,Published,Google Places,,,1-on-1 sessions,false,year-round
wudang-santa-cruz,Wudang Santa Cruz,"Wudang Santa Cruz is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"Entrance is on, 403 Swift St unit c, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2di2KFTsWf4YVSFsQN1n4o_yxlpgzh7E8IhC41sXY0uys0Kunb-qDONZygsnmjYFGFUFULBYP8xCca_-y0sTS9DYjHaRQaMJOhDdaNJKVS2bPJrWiXvrJGE4dtHlPcwkoip9hZQPqH3VGMayOAGaYS_PKsRNzuPgMIPQ646ptTms38p7hv956DcYpmQp12jwgaWztaKbnbiowf_IC5vPqN48rMqLrHliK4YvgpnnYIRomjxWLNntGfkmoYE6sNr4voOOAChbCGCivAV3eOjzVHllel_4wJTGxWcG93TbRgtCg&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9562821,-122.0487522,Santa Cruz,Santa Cruz,,(401) 829-7881,https://wudangsantacruz.com/,,,45-60 minutes,Monday: 4:00 – 7:00 PM; Tuesday: 5:00 – 7:00 PM; Wednesday: 5:00 – 8:00 PM; Thursday: 4:00 – 7:00 PM; Friday: Closed; Saturday: Closed; Sunday: 10:00 AM – 12:30 PM,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,9,"Wudang Santa Cruz - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",wudang-santa-cruz,Published,Google Places,,,1-on-1 sessions,false,year-round
freefall-mma,FreeFall MMA,FreeFall MMA is a budget-friendly fitness center in Santa Cruz. Complete gym facilities and equipment.,,Gym,50,Indoor,"1200 17th Ave #126, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2c-4o1XN-vcUTkMs7Y0-4a5WpJrl9fYezAQzfEG6Bf3urTCeJpf-m4SjeoXqmDIt3IrHx6EKY4tn7GapahcQyHknCEkwlE7NknF5gC2ThTtkBgBOFpQh6PUdXYMS30z58jkvouFmg6dSFrOCUgXUQkhaokJryMN5ZWqSF1YwK7csupLEmE77PaTQDCGbuZfU3GJ1kCH2kLw9v8hQ4zCLj6-O2mGbi9dw2XJxO8rqUDRxN6-tBmQHJGuRbF59h8_bhdD6QZnpGhY22NVMVMfcS2qALVbvx-VVGX6732AAGb2_A&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9714909,-121.9836526,Santa Cruz,Santa Cruz,,(831) 295-1459,http://www.freefallmma.com/,,,Varies,Monday: 6:00 – 9:30 PM; Tuesday: 6:00 – 9:30 PM; Wednesday: 6:00 – 9:30 PM; Thursday: 6:00 – 9:30 PM; Friday: 12:00 – 1:00 PM; Saturday: Closed; Sunday: 12:00 – 2:00 PM,,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,5,12,"FreeFall MMA - Gym in Santa Cruz, Santa Cruz. Professional wellness services.","gym, wellness, santa cruz, santa cruz, fitness, health",freefall-mma,Published,Google Places,,16+,1-on-1 sessions,false,year-round
santa-cruz-karate,Santa Cruz Karate,"Santa Cruz Karate is a wellness facility in Santa Cruz, Santa Cruz.",,Martial Arts,100,Indoor,"124 Clay St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2eMfAncylfpZ3zEnqvhQ5Q_-8GK6qy3ENhXlwamQZ3Pl1oyxiVIY1IKA6MdBcl6H9GX3v17Rfc5q2hyLx1IbWVpULc2BEunaL14gcNGf6TZ2kslS3bfMN16MeW1EKGE8IDzp6fm2f_8aF_NeqZzIpoO8u19sMBy-XMZnK--aRBMB0AjNR5_6dJxyK8lpzEmYXVOqISKsr33sgxXdSi5fLPs0XgMXvHi7XlG7F-UiVNCXBVyt3_j8MsvUmERGHjbVFgv_1A_OP0YQJDDT2MFABTL9oDG_DbKo2ChXwU8zRNDlcY4UtjVD3aRSzmP6IzWuDVhVqowqJq_UIZXa7ujDEYbwyanM9KODbGi3IbWTfiVqRRA18VT7sRXFXIfZEdmaqV8IEZUvwgIGNWl372IFmom8qy84A-ClWz4hqYuy-E2biPANduRpl5SA7mytIRL&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.971639,-122.0185851,Santa Cruz,Santa Cruz,,(831) 427-1333,http://sanfordskarate.com/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,classes,group-fitness",true,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,1,"Santa Cruz Karate - Martial Arts in Santa Cruz, Santa Cruz. Professional wellness services.","martial arts, wellness, santa cruz, santa cruz, fitness, health",santa-cruz-karate,Published,Google Places,,,1-on-1 sessions,false,year-round
pathways-dojo,Pathways Dojo,"Pathways Dojo is a wellness facility in Soquel, Santa Cruz.",,Wellness Center,30,Indoor,"2724 Soquel Ave ste d, Santa Cruz, CA 95062, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2ci5T87c7HzraWiRMKSPSx7eE5c7c1J_aMT9Usxb-MhKwLZKBsf2VMqhX3f0mGvT_Vv3xlCzJw_03bnzwNKXVqYuIJITqRZw_TmDrbjs5CqMtDNPe2ndT_h0rRxhre4iYm4rw3c1yTjGC8AjITXlyiHbu_ekDOWAFev7AcDT91GT6WKjATmrUYjxFgGAdV6dNu8_34mWkI-Do8BdxJ03wsMedbNM8KL7TV2pyJ6sCFjbV2ARDDzSG6MM72Q3bPZlcnV2FJlnQHoQDBIL2rnhs1vXrwo5UPMX5O9mStKVus2AA&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.985214,-121.9892985,Soquel,Santa Cruz,,(831) 325-2930,http://pathwaysdojo.com/,,,45-60 minutes,,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,2,"Pathways Dojo - Wellness Center in Soquel, Santa Cruz. Professional wellness services.","wellness center, wellness, soquel, santa cruz, fitness, health",pathways-dojo,Published,Google Places,,,1-on-1 sessions,false,year-round
santa-cruz-boxing,Santa Cruz Boxing,Santa Cruz Boxing is a budget-friendly fitness center in Scotts Valley. Complete gym facilities and equipment.,,Gym,50,Indoor,"208 Mt Hermon Rd, Scotts Valley, CA 95066, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2cEuuvPYGh1bj8nZiQUAtCFcN1HL9iHPbEp4WVkCqsvlmsoFWV3Yv4zZPPcwXTpS1l_Aas5f87c2dnl1nC94VFoj7TGtBIMCWi89RvlDQsPsMv3dwVqYPsweWZ7FRGXlU2crSYD1Nanjx9hNzCKM3QyhlO3vWe5BRjE_UDiruMRuEzIwLO73UyKKwfcEqCQ-uHfkg_UlgHaKXKarJhVEAHOgieTLQdvJikiKWOhAXMJYyLI2oT6BnrScjFTIq_QP6JSf4hlOt1u11aX7sEy2x3Gy2fkTQ5x2fTMvoyS-Pc25g&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,37.0441514,-122.0255384,Scotts Valley,Santa Cruz,,(831) 438-2697,http://santacruzboxing.com/,,,Varies,"Monday: 6:30 AM – 12:30 PM, 3:30 – 7:30 PM; Tuesday: 10:30 AM – 12:30 PM, 5:00 – 7:00 PM; Wednesday: 6:30 AM – 12:30 PM, 3:30 – 7:30 PM; Thursday: 10:30 AM – 12:30 PM, 5:00 – 7:00 PM; Friday: 6:30 – 10:00 AM, 4:00 – 6:00 PM; Saturday: 11:00 AM – 1:00 PM; Sunday: Closed",,,"wellness,health,fitness,self-care,gym,workout,strength-training,cardio,weights,classes,group-fitness,personal-training,1-on-1",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,Early morning or evening,,"Workout clothes, water bottle, towel",false,false,,false,5,25,"Santa Cruz Boxing - Gym in Scotts Valley, Santa Cruz. Professional wellness services.","gym, wellness, scotts valley, santa cruz, fitness, health",santa-cruz-boxing,Published,Google Places,,16+,1-on-1 sessions,false,year-round
santa-cruz-capoeira,Santa Cruz Capoeira,"Santa Cruz Capoeira is a wellness facility in Santa Cruz, Santa Cruz.",,Wellness Center,30,Indoor,"207 McPherson St, Santa Cruz, CA 95060, USA",https://maps.googleapis.com/maps/api/place/photo?maxwidth=1200&photoreference=AciIO2dsPDVtrC4MS-93gMbLrJNSZIxI-TEm8MLubc6w8TlZLabjweuCn6L81-P1wQfZ1xELGim_T9Nv7aeu8iUYAKxfSGQ3VqRYr2Q-1td5GgN9AxHmgbYhXqpUgDgSz5U4YJAr-EJ6HnoHeN60EvyyHN1_63BNAdK-QOBCOSVWNPOEHJThPWHqiZS55-KjGzUtYdbcFkwvAehb4l0jn7zK-q98H0zop1qJSuxgE-FRAqUCOST6zzWgdacLoGby2hPHD09pGYgYHukZI9j5Gs2uGF2kOoAygDSMQsZxyqDo7v2ScxVRI0CtFpJ0O0pPSDqQKJw19-jYJfxTEyqMrvksiSqmXcitDBapb15jWOQ_cITeroS3HDXRQORb6uGpuHZHSvkAyqAnAEJz5GygA2Fg3XwlH2Uco5ZSaN7S0SS98bm0WmBp&key=AIzaSyAvYrDzM-nkvO31l6yReM9py8xvxoy5WxI,36.9601019,-122.0480019,Santa Cruz,Santa Cruz,,(831) 325-1769,http://santacruzcapoeira.com/,,,45-60 minutes,Monday: 10:30 AM – 7:30 PM; Tuesday: 10:30 AM – 7:30 PM; Wednesday: 10:30 AM – 7:30 PM; Thursday: 10:30 AM – 7:30 PM; Friday: 10:30 AM – 7:30 PM; Saturday: 10:30 AM – 7:30 PM; Sunday: Closed,,,"wellness,health,fitness,self-care,classes,group-fitness",false,false,,"any,rainy,sunny,cloudy,foggy",true,40,100,false,false,1,,false,,,,,false,false,,false,5,3,"Santa Cruz Capoeira - Wellness Center in Santa Cruz, Santa Cruz. Professional wellness services.","wellness center, wellness, santa cruz, santa cruz, fitness, health",santa-cruz-capoeira,Published,Google Places,,,1-on-1 sessions,false,year-round
